timestamp,road_segment_id,road_name,volume_vph,current_speed_kmh,free_flow_speed_kmh,congestion_level,traffic_density,occupancy_pct,incident_active,incident_severity,temperature_c,rainfall_mm,visibility_km,logistics_volume_norm,parking_pressure
2026-03-01 00:15:00,R-13,Sarjapur Logistics Parkway,436.1,54.6,55.0,0.0069,0.1407,5.59,0,0.0,16.8,0.0,10.0,0.141,0.106
2026-03-01 00:15:00,R-14,South Ring Arterial,370.1,69.8,70.0,0.0033,0.0974,5.28,0,0.0,16.8,0.0,10.0,0.097,0.103
2026-03-01 00:30:00,R-01,MG Road Arterial,267.6,49.8,50.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-02,Outer Ring Expressway,458.7,79.7,80.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-03,Cyber Link Boulevard,305.8,59.8,60.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-04,Hosur Freight Corridor,552.1,64.6,65.0,0.0067,0.138,5.57,0,0.0,16.6,0.0,10.0,0.138,0.106
2026-03-01 00:30:00,R-05,Indiranagar Main Access,210.2,44.9,45.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-06,Old City Heritage Pass,152.9,34.9,35.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-07,North Aerotropolis Link,430.0,79.7,80.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-08,Koramangala Commercial Loop,229.3,39.9,40.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-09,Greenfield Eco Corridor,248.5,54.8,55.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-10,Hebbal Flyover Expressway,401.3,74.8,75.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-11,Whitefield Transit Spine,286.7,49.8,50.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:30:00,R-12,Peenya Industrial Access,345.1,44.7,45.0,0.0067,0.138,5.57,0,0.0,16.6,0.0,10.0,0.138,0.106
2026-03-01 00:30:00,R-13,Sarjapur Logistics Parkway,427.9,54.6,55.0,0.0067,0.138,5.57,0,0.0,16.6,0.0,10.0,0.138,0.106
2026-03-01 00:30:00,R-14,South Ring Arterial,363.1,69.8,70.0,0.0032,0.0956,5.27,0,0.0,16.6,0.0,10.0,0.096,0.103
2026-03-01 00:45:00,R-01,MG Road Arterial,260.7,49.8,50.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-02,Outer Ring Expressway,446.9,79.8,80.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-03,Cyber Link Boulevard,297.9,59.8,60.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-04,Hosur Freight Corridor,537.9,64.6,65.0,0.0063,0.1345,5.54,0,0.0,16.4,0.0,10.0,0.134,0.106
2026-03-01 00:45:00,R-05,Indiranagar Main Access,204.8,44.9,45.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-06,Old City Heritage Pass,149.0,34.9,35.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-07,North Aerotropolis Link,418.9,79.8,80.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-08,Koramangala Commercial Loop,223.4,39.9,40.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-09,Greenfield Eco Corridor,242.1,54.8,55.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-10,Hebbal Flyover Expressway,391.0,74.8,75.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-11,Whitefield Transit Spine,279.3,49.8,50.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 00:45:00,R-12,Peenya Industrial Access,336.2,44.7,45.0,0.0063,0.1345,5.54,0,0.0,16.4,0.0,10.0,0.134,0.106
2026-03-01 00:45:00,R-13,Sarjapur Logistics Parkway,416.9,54.7,55.0,0.0063,0.1345,5.54,0,0.0,16.4,0.0,10.0,0.134,0.106
2026-03-01 00:45:00,R-14,South Ring Arterial,353.8,69.8,70.0,0.003,0.0931,5.26,0,0.0,16.4,0.0,10.0,0.093,0.103
2026-03-01 01:00:00,R-01,MG Road Arterial,251.8,49.9,50.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-02,Outer Ring Expressway,431.7,79.8,80.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-03,Cyber Link Boulevard,287.8,59.8,60.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-04,Hosur Freight Corridor,519.6,64.6,65.0,0.0059,0.1299,5.5,0,0.0,16.3,0.0,10.0,0.13,0.105
2026-03-01 01:00:00,R-05,Indiranagar Main Access,197.8,44.9,45.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-06,Old City Heritage Pass,143.9,34.9,35.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-07,North Aerotropolis Link,404.7,79.8,80.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-08,Koramangala Commercial Loop,215.8,39.9,40.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-09,Greenfield Eco Corridor,233.8,54.8,55.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-10,Hebbal Flyover Expressway,377.7,74.8,75.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-11,Whitefield Transit Spine,269.8,49.9,50.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:00:00,R-12,Peenya Industrial Access,324.8,44.7,45.0,0.0059,0.1299,5.5,0,0.0,16.3,0.0,10.0,0.13,0.105
2026-03-01 01:00:00,R-13,Sarjapur Logistics Parkway,402.7,54.7,55.0,0.0059,0.1299,5.5,0,0.0,16.3,0.0,10.0,0.13,0.105
2026-03-01 01:00:00,R-14,South Ring Arterial,341.7,69.8,70.0,0.0028,0.0899,5.24,0,0.0,16.3,0.0,10.0,0.09,0.103
2026-03-01 01:15:00,R-01,MG Road Arterial,240.9,49.9,50.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-02,Outer Ring Expressway,412.9,79.8,80.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-03,Cyber Link Boulevard,275.3,59.8,60.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-04,Hosur Freight Corridor,497.0,64.6,65.0,0.0054,0.1242,5.46,0,0.0,16.2,0.0,10.0,0.124,0.105
2026-03-01 01:15:00,R-05,Indiranagar Main Access,189.2,44.9,45.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-06,Old City Heritage Pass,137.6,34.9,35.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-07,North Aerotropolis Link,387.1,79.8,80.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-08,Koramangala Commercial Loop,206.4,39.9,40.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-09,Greenfield Eco Corridor,223.6,54.9,55.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-10,Hebbal Flyover Expressway,361.3,74.8,75.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-11,Whitefield Transit Spine,258.1,49.9,50.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:15:00,R-12,Peenya Industrial Access,310.6,44.8,45.0,0.0054,0.1242,5.46,0,0.0,16.2,0.0,10.0,0.124,0.105
2026-03-01 01:15:00,R-13,Sarjapur Logistics Parkway,385.2,54.7,55.0,0.0054,0.1242,5.46,0,0.0,16.2,0.0,10.0,0.124,0.105
2026-03-01 01:15:00,R-14,South Ring Arterial,326.9,69.8,70.0,0.0026,0.086,5.22,0,0.0,16.2,0.0,10.0,0.086,0.102
2026-03-01 01:30:00,R-01,MG Road Arterial,227.9,49.9,50.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-02,Outer Ring Expressway,390.6,79.8,80.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-03,Cyber Link Boulevard,260.4,59.9,60.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-04,Hosur Freight Corridor,470.2,64.7,65.0,0.0048,0.1176,5.41,0,0.0,16.1,0.0,10.0,0.118,0.104
2026-03-01 01:30:00,R-05,Indiranagar Main Access,179.0,44.9,45.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-06,Old City Heritage Pass,130.2,34.9,35.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-07,North Aerotropolis Link,366.2,79.8,80.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-08,Koramangala Commercial Loop,195.3,39.9,40.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-09,Greenfield Eco Corridor,211.6,54.9,55.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-10,Hebbal Flyover Expressway,341.8,74.8,75.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-11,Whitefield Transit Spine,244.2,49.9,50.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:30:00,R-12,Peenya Industrial Access,293.9,44.8,45.0,0.0048,0.1176,5.41,0,0.0,16.1,0.0,10.0,0.118,0.104
2026-03-01 01:30:00,R-13,Sarjapur Logistics Parkway,364.4,54.7,55.0,0.0048,0.1176,5.41,0,0.0,16.1,0.0,10.0,0.118,0.104
2026-03-01 01:30:00,R-14,South Ring Arterial,309.3,69.8,70.0,0.0023,0.0814,5.2,0,0.0,16.1,0.0,10.0,0.081,0.102
2026-03-01 01:45:00,R-01,MG Road Arterial,213.2,49.9,50.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-02,Outer Ring Expressway,365.5,79.8,80.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-03,Cyber Link Boulevard,243.6,59.9,60.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-04,Hosur Freight Corridor,439.9,64.7,65.0,0.0042,0.11,5.36,0,0.0,16.0,0.0,10.0,0.11,0.104
2026-03-01 01:45:00,R-05,Indiranagar Main Access,167.5,44.9,45.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-06,Old City Heritage Pass,121.8,34.9,35.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-07,North Aerotropolis Link,342.6,79.8,80.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-08,Koramangala Commercial Loop,182.7,39.9,40.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-09,Greenfield Eco Corridor,198.0,54.9,55.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-10,Hebbal Flyover Expressway,319.8,74.8,75.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-11,Whitefield Transit Spine,228.4,49.9,50.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 01:45:00,R-12,Peenya Industrial Access,274.9,44.8,45.0,0.0042,0.11,5.36,0,0.0,16.0,0.0,10.0,0.11,0.104
2026-03-01 01:45:00,R-13,Sarjapur Logistics Parkway,340.9,54.8,55.0,0.0042,0.11,5.36,0,0.0,16.0,0.0,10.0,0.11,0.104
2026-03-01 01:45:00,R-14,South Ring Arterial,289.3,69.9,70.0,0.002,0.0761,5.17,0,0.0,16.0,0.0,10.0,0.076,0.102
2026-03-01 02:00:00,R-01,MG Road Arterial,197.4,49.9,50.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-02,Outer Ring Expressway,338.3,79.9,80.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-03,Cyber Link Boulevard,225.5,59.9,60.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-04,Hosur Freight Corridor,407.2,64.8,65.0,0.0036,0.1018,5.31,0,0.0,16.0,0.0,10.0,0.102,0.103
2026-03-01 02:00:00,R-05,Indiranagar Main Access,155.1,44.9,45.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-06,Old City Heritage Pass,112.8,34.9,35.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-07,North Aerotropolis Link,317.2,79.9,80.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-08,Koramangala Commercial Loop,169.2,39.9,40.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-09,Greenfield Eco Corridor,183.3,54.9,55.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-10,Hebbal Flyover Expressway,296.0,74.9,75.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-11,Whitefield Transit Spine,211.4,49.9,50.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:00:00,R-12,Peenya Industrial Access,254.5,44.8,45.0,0.0036,0.1018,5.31,0,0.0,16.0,0.0,10.0,0.102,0.103
2026-03-01 02:00:00,R-13,Sarjapur Logistics Parkway,315.6,54.8,55.0,0.0036,0.1018,5.31,0,0.0,16.0,0.0,10.0,0.102,0.103
2026-03-01 02:00:00,R-14,South Ring Arterial,267.8,69.9,70.0,0.0017,0.0705,5.15,0,0.0,16.0,0.0,10.0,0.07,0.102
2026-03-01 02:15:00,R-01,MG Road Arterial,181.2,49.9,50.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-02,Outer Ring Expressway,310.6,79.9,80.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-03,Cyber Link Boulevard,207.1,59.9,60.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-04,Hosur Freight Corridor,373.9,64.8,65.0,0.0031,0.0935,5.26,0,0.0,16.0,0.0,10.0,0.093,0.103
2026-03-01 02:15:00,R-05,Indiranagar Main Access,142.4,44.9,45.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-06,Old City Heritage Pass,103.5,34.9,35.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-07,North Aerotropolis Link,291.2,79.9,80.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-08,Koramangala Commercial Loop,155.3,39.9,40.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-09,Greenfield Eco Corridor,168.3,54.9,55.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-10,Hebbal Flyover Expressway,271.8,74.9,75.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-11,Whitefield Transit Spine,194.1,49.9,50.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:15:00,R-12,Peenya Industrial Access,233.7,44.9,45.0,0.0031,0.0935,5.26,0,0.0,16.0,0.0,10.0,0.093,0.103
2026-03-01 02:15:00,R-13,Sarjapur Logistics Parkway,289.8,54.8,55.0,0.0031,0.0935,5.26,0,0.0,16.0,0.0,10.0,0.093,0.103
2026-03-01 02:15:00,R-14,South Ring Arterial,245.9,69.9,70.0,0.0015,0.0647,5.12,0,0.0,16.0,0.0,10.0,0.065,0.101
2026-03-01 02:30:00,R-01,MG Road Arterial,165.8,49.9,50.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-02,Outer Ring Expressway,284.2,79.9,80.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-03,Cyber Link Boulevard,189.4,59.9,60.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-04,Hosur Freight Corridor,342.0,64.8,65.0,0.0026,0.0855,5.22,0,0.0,16.1,0.0,10.0,0.086,0.102
2026-03-01 02:30:00,R-05,Indiranagar Main Access,130.2,44.9,45.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-06,Old City Heritage Pass,94.7,35.0,35.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-07,North Aerotropolis Link,266.4,79.9,80.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-08,Koramangala Commercial Loop,142.1,40.0,40.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-09,Greenfield Eco Corridor,153.9,54.9,55.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-10,Hebbal Flyover Expressway,248.6,74.9,75.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-11,Whitefield Transit Spine,177.6,49.9,50.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:30:00,R-12,Peenya Industrial Access,213.8,44.9,45.0,0.0026,0.0855,5.22,0,0.0,16.1,0.0,10.0,0.086,0.102
2026-03-01 02:30:00,R-13,Sarjapur Logistics Parkway,265.1,54.9,55.0,0.0026,0.0855,5.22,0,0.0,16.1,0.0,10.0,0.086,0.102
2026-03-01 02:30:00,R-14,South Ring Arterial,225.0,69.9,70.0,0.0012,0.0592,5.1,0,0.0,16.1,0.0,10.0,0.059,0.101
2026-03-01 02:45:00,R-01,MG Road Arterial,152.2,49.9,50.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-02,Outer Ring Expressway,260.8,79.9,80.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-03,Cyber Link Boulevard,173.9,59.9,60.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-04,Hosur Freight Corridor,314.0,64.9,65.0,0.0022,0.0785,5.18,0,0.0,16.2,0.0,10.0,0.078,0.102
2026-03-01 02:45:00,R-05,Indiranagar Main Access,119.5,45.0,45.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-06,Old City Heritage Pass,86.9,35.0,35.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-07,North Aerotropolis Link,244.5,79.9,80.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-08,Koramangala Commercial Loop,130.4,40.0,40.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-09,Greenfield Eco Corridor,141.3,54.9,55.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-10,Hebbal Flyover Expressway,228.2,74.9,75.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-11,Whitefield Transit Spine,163.0,49.9,50.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 02:45:00,R-12,Peenya Industrial Access,196.2,44.9,45.0,0.0022,0.0785,5.18,0,0.0,16.2,0.0,10.0,0.078,0.102
2026-03-01 02:45:00,R-13,Sarjapur Logistics Parkway,243.3,54.9,55.0,0.0022,0.0785,5.18,0,0.0,16.2,0.0,10.0,0.078,0.102
2026-03-01 02:45:00,R-14,South Ring Arterial,206.5,69.9,70.0,0.001,0.0543,5.09,0,0.0,16.2,0.0,10.0,0.054,0.101
2026-03-01 03:00:00,R-01,MG Road Arterial,141.5,50.0,50.0,0.0009,0.0505,5.08,0,0.0,16.3,0.0,10.0,0.051,0.101
2026-03-01 03:00:00,R-02,Outer Ring Expressway,242.6,79.9,80.0,0.0009,0.0505,5.08,0,0.0,16.3,0.0,10.0,0.051,0.101
2026-03-01 03:00:00,R-03,Cyber Link Boulevard,161.7,59.9,60.0,0.0009,0.0505,5.08,0,0.0,16.3,0.0,10.0,0.051,0.101
